SIG,MRK,TRC,FREQ,PEAK AMPL,QPD AMPL,EAVG AMPL,PEAK LL1 DELTA,QPD LL4 DELTA,EAVG LL5 DELTA,COMPOSITE AMPCOR,RBW,RBW TYPE,TIMESTAMP,COMMENT,USE ANTENNA UNIT
518,False,1,250700000,25.4463345648446,25.05179568545,24.3111798407235,---,-28.1222783919842,-18.8628942367108,0,9000,CISPR,2018/11/29 20:28:57,,False
519,False,1,251100000,25.3080060125985,24.9683453680672,24.2496258856453,---,-28.2205435241819,-18.9392630066037,0,9000,CISPR,2018/11/29 20:28:59,,False
520,False,1,251300000,25.4118725897469,24.9679715277352,24.2472836615243,---,-28.2283247719213,-18.9490126381322,0,9000,CISPR,2018/11/29 20:29:02,,False
521,False,1,251600000,25.486236298243,25.0184476019539,24.3037869574227,---,-28.1889598088137,-18.9036204533449,0,9000,CISPR,2018/11/29 20:29:04,,False
522,False,1,251900000,25.3410260321297,24.8309857489266,24.1235653998055,---,-28.3875327729521,-19.0949531220732,0,9000,CISPR,2018/11/29 20:29:06,,False
523,False,1,252100000,25.1700589300789,24.792274201075,24.0830227972664,---,-28.4336517282111,-19.1429031320197,0,9000,CISPR,2018/11/29 20:29:09,,False
524,False,1,252400000,25.1295315863289,24.8177563788094,24.1107174994149,---,-28.4192806615878,-19.1263195409824,0,9000,CISPR,2018/11/29 20:29:11,,False
525,False,1,252700000,25.0395505072274,24.6132886053719,23.9104916693368,---,-28.6348595461364,-19.3376564821716,0,9000,CISPR,2018/11/29 20:29:13,,False
526,False,1,253000000,25.1545941473641,24.7433240057625,24.0563809515633,---,-28.5159352568569,-19.2028783110561,0,9000,CISPR,2018/11/29 20:29:16,,False
527,False,1,253200000,25.0301434637703,24.5912015082039,23.8924328924813,---,-28.6754651618229,-19.3742337775456,0,9000,CISPR,2018/11/29 20:29:18,,False
528,False,1,253500000,24.7045895697274,24.3908612372078,23.7026211859383,---,-28.8869165439301,-19.5751565951997,0,9000,CISPR,2018/11/29 20:29:20,,False
529,False,1,253700000,24.6964490057625,24.3388287665047,23.6413037420907,---,-28.9463564220407,-19.6438814464547,0,9000,CISPR,2018/11/29 20:29:22,,False
530,False,1,253900000,24.6824948431649,24.2728650213875,23.5747677923836,---,-29.0197275745652,-19.7178248035692,0,9000,CISPR,2018/11/29 20:29:25,,False
531,False,1,254100000,24.7281491400399,24.2088086249032,23.5169446112313,---,-29.091191378457,-19.7830553921289,0,9000,CISPR,2018/11/29 20:29:27,,False
532,False,1,254700000,24.6251752020516,24.0893551947274,23.3927228094735,---,-29.232867030855,-19.9294994161089,0,9000,CISPR,2018/11/29 20:29:29,,False
533,False,1,254900000,24.5283200384774,24.0522076727547,23.3574673773446,---,-29.2774219602351,-19.9721622556453,0,9000,CISPR,2018/11/29 20:29:32,,False
534,False,1,255200000,24.4528271795907,24.0642392279305,23.3656079413094,---,-29.2765015161704,-19.9751328027915,0,9000,CISPR,2018/11/29 20:29:34,,False
535,False,1,255500000,24.3017193915047,23.9044720770516,23.2138440252938,---,-29.4473797781604,-20.1380078299183,0,9000,CISPR,2018/11/29 20:29:36,,False
536,False,1,255700000,24.2804562689461,23.8859173895516,23.1750180365243,---,-29.4733418730679,-20.1842412260952,0,9000,CISPR,2018/11/29 20:29:39,,False
537,False,1,256000000,24.4114224554696,23.953391754786,23.2336041571297,---,-29.4169786189446,-20.1367662166008,0,9000,CISPR,2018/11/29 20:29:41,,False
538,False,1,256200000,24.3828885199227,23.9585034491219,23.2393719793953,---,-29.4192743320161,-20.1384058017426,0,9000,CISPR,2018/11/29 20:29:43,,False
539,False,1,256400000,24.3761593939461,23.9326855780282,23.2205350042977,---,-29.4524996105172,-20.1646501842477,0,9000,CISPR,2018/11/29 20:29:45,,False
540,False,1,256700000,24.2846371771493,23.8219754339852,23.1031949164071,---,-29.5743208656713,-20.2931013832494,0,9000,CISPR,2018/11/29 20:29:48,,False
541,False,1,256900000,24.2560956122078,23.8418576361336,23.1209179999032,---,-29.5618460709303,-20.2827857071607,0,9000,CISPR,2018/11/29 20:29:50,,False
542,False,1,257300000,24.4461819769539,23.8669201971688,23.1452710272469,---,-29.5515983247099,-20.2732474946318,0,9000,CISPR,2018/11/29 20:29:52,,False
543,False,1,257800000,24.5165631415047,24.0003430487313,23.2735364081063,---,-29.4366939916659,-20.1635006322909,0,9000,CISPR,2018/11/29 20:29:55,,False
544,False,1,258300000,24.5127637030282,24.0142743231453,23.2810742499032,---,-29.4412812357704,-20.1744813090126,0,9000,CISPR,2018/11/29 20:29:57,,False
545,False,1,258500000,24.5365368963875,24.0677411200203,23.3241192938485,---,-29.3952218463028,-20.1388436724747,0,9000,CISPR,2018/11/29 20:29:59,,False
546,False,1,258900000,24.7047650458016,24.1686017157235,23.4348065497078,---,-29.3091760654145,-20.0429712314301,0,9000,CISPR,2018/11/29 20:30:02,,False
547,False,1,259200000,24.8269345404305,24.3371350409188,23.6032254339852,---,-29.1517538513303,-19.8856634582639,0,9000,CISPR,2018/11/29 20:30:04,,False
548,False,1,259500000,24.8095013739266,24.3546979071297,23.6236416937508,---,-29.1453020962305,-19.8763583096094,0,9000,CISPR,2018/11/29 20:30:06,,False
549,False,1,259900000,24.9529797674813,24.4638745428719,23.724273407618,---,-29.0509402753031,-19.790541410557,0,9000,CISPR,2018/11/29 20:30:09,,False
550,False,1,260400000,25.0232617499032,24.665321076075,23.9461438299813,---,-28.8680122606185,-19.5871895067122,0,9000,CISPR,2018/11/29 20:30:11,,False
551,False,1,260600000,25.1153409125008,24.7008587958016,23.9814145208993,---,-28.8398819482993,-19.5593262232017,0,9000,CISPR,2018/11/29 20:30:13,,False
552,False,1,260900000,25.1225964667,24.7167279364266,24.0082394720711,---,-28.8351239187854,-19.5436123831409,0,9000,CISPR,2018/11/29 20:30:15,,False
553,False,1,261400000,25.2742612005868,24.8572995306649,24.1427762152352,---,-28.7130708430657,-19.4275941584954,0,9000,CISPR,2018/11/29 20:30:18,,False
554,False,1,261600000,25.3038098456063,24.9067227484383,24.1967923285164,---,-28.6710550326996,-19.3809854526215,0,9000,CISPR,2018/11/29 20:30:20,,False
555,False,1,261900000,25.3444897772469,24.8972622992196,24.189475739161,---,-28.6916265930295,-19.3994131530881,0,9000,CISPR,2018/11/29 20:30:22,,False
556,False,1,262100000,25.3042294623055,24.9153363348641,24.1973263861336,---,-28.6809599647924,-19.3989699135229,0,9000,CISPR,2018/11/29 20:30:25,,False
557,False,1,262300000,25.3206708075203,24.9569546820321,24.2598263861336,---,-28.6467490250318,-19.3438773209303,0,9000,CISPR,2018/11/29 20:30:27,,False
558,False,1,262500000,25.3807370306649,24.9961926581063,24.3022458197274,---,-28.614918456365,-19.3088652947439,0,9000,CISPR,2018/11/29 20:30:29,,False
559,False,1,262800000,25.4257962347664,25.0390927435555,24.3374173285164,---,-28.5831294820269,-19.284804897066,0,9000,CISPR,2018/11/29 20:30:32,,False
560,False,1,263100000,25.3922879339852,25.0239331366219,24.3314129950203,---,-28.6094002000716,-19.3019203416732,0,9000,CISPR,2018/11/29 20:30:34,,False
561,False,1,263800000,25.5675656439461,25.1908871771493,24.5021817328133,---,-28.4683720854702,-19.1570775298061,0,9000,CISPR,2018/11/29 20:30:36,,False
562,False,1,264500000,25.7006375433602,25.3032528998055,24.6210171820321,---,-28.3819322887399,-19.0641680065133,0,9000,CISPR,2018/11/29 20:30:38,,False
563,False,1,264900000,25.7450863958993,25.3978421332039,24.7148282171883,---,-28.3021578701563,-18.9851717861719,0,9000,CISPR,2018/11/29 20:30:41,,False
564,False,1,265300000,25.8287884833016,25.4760739447274,24.7923733832039,---,-28.2387408734476,-18.9224414349711,0,9000,CISPR,2018/11/29 20:30:43,,False
565,False,1,265900000,26.0262982489266,25.597938263575,24.9137494208016,---,-28.1390987768222,-18.8232876195956,0,9000,CISPR,2018/11/29 20:30:45,,False
566,False,1,266100000,25.9583508612313,25.6229016424813,24.9458920599618,---,-28.1215428053233,-18.7985523878429,0,9000,CISPR,2018/11/29 20:30:48,,False
567,False,1,266400000,26.1065289618172,25.6491315008797,24.9574734808602,---,-28.106424058036,-18.7980820780556,0,9000,CISPR,2018/11/29 20:30:50,,False
568,False,1,266600000,26.0472943426766,25.7147366644539,25.0138470770516,---,-28.0482263018692,-18.7491158892716,0,9000,CISPR,2018/11/29 20:30:52,,False
569,False,1,266800000,26.0491330267586,25.7337338568368,25.0269238592782,---,-28.0366365168938,-18.7434465144524,0,9000,CISPR,2018/11/29 20:30:55,,False
570,False,1,267000000,26.1542126776375,25.8050686957039,25.0960156561532,---,-27.972709085434,-18.6817621249848,0,9000,CISPR,2018/11/29 20:30:57,,False
571,False,1,267500000,26.1486127020516,25.7855221869149,25.0644528509774,---,-28.0107741127416,-18.7318434486791,0,9000,CISPR,2018/11/29 20:30:59,,False
572,False,1,267900000,26.1915127875008,25.83695193545,25.1219098211922,---,-27.9741591790213,-18.6892012932791,0,9000,CISPR,2018/11/29 20:31:01,,False
573,False,1,268100000,26.1584393622078,25.8068997503914,25.0924145819344,---,-28.0116187714873,-18.7261039399443,0,9000,CISPR,2018/11/29 20:31:04,,False
574,False,1,268400000,26.0375668646493,25.6942669989266,24.9795605780282,---,-28.1353626340632,-18.8500690549617,0,9000,CISPR,2018/11/29 20:31:06,,False
575,False,1,268700000,26.0780942083993,25.6581265570321,24.9551922918953,---,-28.1826141870689,-18.8855484522056,0,9000,CISPR,2018/11/29 20:31:08,,False
576,False,1,269100000,26.0579983832039,25.6121213080086,24.8958050848641,---,-28.2434342509071,-18.9597504740516,0,9000,CISPR,2018/11/29 20:31:11,,False
577,False,1,269300000,25.9251248480477,25.5552518011727,24.8353268744149,---,-28.3077111651505,-19.0276360919083,0,9000,CISPR,2018/11/29 20:31:13,,False
578,False,1,269500000,25.9623791815438,25.5233533026375,24.8075024725594,---,-28.347017071093,-19.0628679011711,0,9000,CISPR,2018/11/29 20:31:15,,False
579,False,1,269700000,25.8931729437508,25.4638516546883,24.7509610296883,---,-28.4139261264497,-19.1268167514497,0,9000,CISPR,2018/11/29 20:31:18,,False
580,False,1,269900000,25.8694150091805,25.4055325628914,24.7098080755868,---,-28.4796526256539,-19.1753771129586,0,9000,CISPR,2018/11/29 20:31:20,,False
581,False,1,270400000,25.6820523382821,25.2244946600594,24.5025021673836,---,-28.6792090470045,-19.4012015396803,0,9000,CISPR,2018/11/29 20:31:22,,False
582,False,1,270800000,25.5501629950203,25.1272732855477,24.4109952093758,---,-28.791245236331,-19.5075233125029,0,9000,CISPR,2018/11/29 20:31:24,,False
583,False,1,271000000,25.6776120306649,25.144195282618,24.4247738958993,---,-28.7817306466681,-19.5011520333869,0,9000,CISPR,2018/11/29 20:31:27,,False
584,False,1,271400000,25.4846341253914,25.1051861883797,24.387359345118,---,-28.8355545557212,-19.5533813989829,0,9000,CISPR,2018/11/29 20:31:29,,False
585,False,1,271700000,25.6263501288094,25.1856915594735,24.4645154120125,---,-28.7661602957386,-19.4873364431995,0,9000,CISPR,2018/11/29 20:31:31,,False
586,False,1,272100000,25.6180035711922,25.2208020331063,24.5060956122078,---,-28.7458646369206,-19.460571057819,0,9000,CISPR,2018/11/29 20:31:34,,False
587,False,1,272500000,25.7114407660164,25.2619473578133,24.5621106268563,---,-28.7195341270284,-19.4193708579854,0,9000,CISPR,2018/11/29 20:31:36,,False
588,False,1,272800000,25.6044690252938,25.2280346991219,24.5078732611336,---,-28.7645578968309,-19.4847193348192,0,9000,CISPR,2018/11/29 20:31:38,,False
589,False,1,273000000,25.8176724554696,25.4371182562508,24.7446972967782,---,-28.5628817471094,-19.255302706582,0,9000,CISPR,2018/11/29 20:31:41,,False
590,False,1,273300000,25.9258954168953,25.4545132757821,24.741477692286,---,-28.5565978386892,-19.2696334221853,0,9000,CISPR,2018/11/29 20:31:43,,False
591,False,1,273900000,25.951812470118,25.6070019842782,24.9129178167977,---,-28.4263313524154,-19.1204155198958,0,9000,CISPR,2018/11/29 20:31:45,,False
592,False,1,274100000,26.0850216986336,25.6745907904305,24.9794079901375,---,-28.3661499536704,-19.0613327539634,0,9000,CISPR,2018/11/29 20:31:47,,False
593,False,1,274300000,26.110618317286,25.7354123236336,25.0264203192391,---,-28.3127358278747,-19.0217278322692,0,9000,CISPR,2018/11/29 20:31:50,,False
594,False,1,274900000,26.2891614081063,25.9316327215828,25.2090985418953,---,-28.1387376521477,-18.8612718318352,0,9000,CISPR,2018/11/29 20:31:52,,False
595,False,1,275100000,26.3641812445321,25.9916989447274,25.2696759344735,---,-28.0860788364106,-18.8081018466645,0,9000,CISPR,2018/11/29 20:31:54,,False
596,False,1,275400000,26.3501965643563,26.0018078924813,25.2856824042,---,-28.0870809997678,-18.803206488049,0,9000,CISPR,2018/11/29 20:31:57,,False
597,False,1,275600000,26.4237515570321,26.0578076483407,25.3310010077157,---,-28.0384886513158,-18.7652952919408,0,9000,CISPR,2018/11/29 20:31:59,,False
598,False,1,276000000,26.425445282618,26.0856473089852,25.3637463690438,---,-28.0254638054861,-18.7473647454275,0,9000,CISPR,2018/11/29 20:32:01,,False
599,False,1,276300000,26.7662350775399,26.3772122503914,25.6611249090828,---,-27.745009975191,-18.4610973164996,0,9000,CISPR,2018/11/29 20:32:04,,False
600,False,1,276700000,26.8725888373055,26.4706799627938,25.7492062689461,---,-27.6663570776034,-18.3878307714511,0,9000,CISPR,2018/11/29 20:32:06,,False
601,False,1,276900000,26.8908612372078,26.4778744818368,25.761871063868,---,-27.6665699659679,-18.3825733839366,0,9000,CISPR,2018/11/29 20:32:08,,False
602,False,1,277300000,26.8765179754891,26.5018536688485,25.7804028631844,---,-27.657405593771,-18.378856399435,0,9000,CISPR,2018/11/29 20:32:10,,False
603,False,1,277600000,26.717063629786,26.3716275335946,25.6429059149422,---,-27.798742840136,-18.5274644587883,0,9000,CISPR,2018/11/29 20:32:13,,False
604,False,1,277800000,26.6844250799813,26.3615414740243,25.6306454779305,---,-27.8162363071137,-18.5471323032075,0,9000,CISPR,2018/11/29 20:32:15,,False
605,False,1,278100000,26.7997738958993,26.4536664129891,25.7266614081063,---,-27.73522247926,-18.4622274841428,0,9000,CISPR,2018/11/29 20:32:17,,False
606,False,1,278300000,26.8267514349618,26.3895489813485,25.6706311346688,---,-27.806747318308,-18.5256651649877,0,9000,CISPR,2018/11/29 20:32:20,,False
607,False,1,278800000,26.4426724554696,26.085960114161,25.3619229437508,---,-28.128854704014,-18.8528918744242,0,9000,CISPR,2018/11/29 20:32:22,,False
608,False,1,279300000,26.266509735743,25.9399335028328,25.2219388128914,---,-28.2933998338607,-19.0113945238021,0,9000,CISPR,2018/11/29 20:32:24,,False
609,False,1,279500000,26.3370816351571,25.8363263250985,25.1154477240243,---,-28.4044144190025,-19.1252930200767,0,9000,CISPR,2018/11/29 20:32:27,,False
610,False,1,280100000,25.7577664496102,25.3639142157235,24.6439969183602,---,-28.8990487505997,-19.618966047963,0,9000,CISPR,2018/11/29 20:32:29,,False
611,False,1,280300000,25.6901929022469,25.1928860785164,24.4805295111336,---,-29.0774842952141,-19.7898408625969,0,9000,CISPR,2018/11/29 20:32:31,,False
612,False,1,280500000,25.4452130438485,25.0395505072274,24.3210751654305,---,-29.2382272739106,-19.9567026157075,0,9000,CISPR,2018/11/29 20:32:34,,False
613,False,1,281100000,24.9908825995125,24.5669476629891,23.8437115790047,---,-29.7330523403711,-20.4562884243555,0,9000,CISPR,2018/11/29 20:32:36,,False
614,False,1,281300000,24.8258664251961,24.3963544012703,23.6544339300789,---,-29.9110530094973,-20.6529734806887,0,9000,CISPR,2018/11/29 20:32:38,,False
615,False,1,281900000,24.4631039740243,24.0312649847664,23.2766110541024,---,-30.2983646482234,-21.0530185788874,0,9000,CISPR,2018/11/29 20:32:40,,False
616,False,1,282300000,24.3802182318368,23.8389203192391,23.0902707220711,---,-30.5055241285655,-21.2541737257335,0,9000,CISPR,2018/11/29 20:32:43,,False
617,False,1,282700000,24.1591946722664,23.7331158758797,22.9774396063485,---,-30.6261433867397,-21.381819656271,0,9000,CISPR,2018/11/29 20:32:45,,False
618,False,1,282900000,24.1293713690438,23.6666409613289,22.9117505194344,---,-30.7000257086979,-21.4549161505924,0,9000,CISPR,2018/11/29 20:32:47,,False
619,False,1,283100000,24.1063153387703,23.6447674872078,22.8733746649422,---,-30.7293065902264,-21.500699412492,0,9000,CISPR,2018/11/29 20:32:50,,False
620,False,1,283300000,24.1462857367196,23.6471631170907,22.8942181708016,---,-30.734318367751,-21.4872633140401,0,9000,CISPR,2018/11/29 20:32:52,,False
621,False,1,283500000,24.2255169989266,23.6148831488289,22.8501126410164,---,-30.7740057434201,-21.5387762512326,0,9000,CISPR,2018/11/29 20:32:54,,False
622,False,1,283700000,24.079368317286,23.6111905218758,22.8419949652352,---,-30.7851057777807,-21.5543013344213,0,9000,CISPR,2018/11/29 20:32:57,,False
623,False,1,283900000,24.0800702215828,23.6492764593758,22.8920743109383,---,-30.7544272476881,-21.5116293961256,0,9000,CISPR,2018/11/29 20:32:59,,False
624,False,1,284100000,24.220367157618,23.6844021917977,22.9356381537118,---,-30.7267089226736,-21.4754729607595,0,9000,CISPR,2018/11/29 20:33:01,,False
625,False,1,284300000,24.1963498236336,23.7482602240243,23.0037991644539,---,-30.6702582978545,-21.4147193574248,0,9000,CISPR,2018/11/29 20:33:03,,False
626,False,1,284500000,24.2115933539071,23.8014905096688,23.0496747137703,---,-30.6244354196173,-21.3762512155158,0,9000,CISPR,2018/11/29 20:33:06,,False
627,False,1,284700000,24.341705048243,23.866607391993,23.1106412054696,---,-30.5667259447005,-21.322692131224,0,9000,CISPR,2018/11/29 20:33:08,,False
628,False,1,285000000,24.5346829535164,24.0729443670907,23.3243939520516,---,-30.371500080714,-21.120050495753,0,9000,CISPR,2018/11/29 20:33:10,,False
629,False,1,285400000,24.5884091498055,23.9912106634774,23.2573926092782,---,-30.4680485991421,-21.2018666533413,0,9000,CISPR,2018/11/29 20:33:13,,False
630,False,1,285700000,24.7290188910164,24.3186566473641,23.5684277655282,---,-30.1517137263665,-20.9019426082024,0,9000,CISPR,2018/11/29 20:33:15,,False
631,False,1,285900000,24.8154904486336,24.3736035467782,23.6357876898446,---,-30.1041742343598,-20.8419900912934,0,9000,CISPR,2018/11/29 20:33:17,,False
632,False,1,286300000,25.0160596014657,24.5239712835946,23.7958447577157,---,-29.9686213123582,-20.6967478382371,0,9000,CISPR,2018/11/29 20:33:20,,False
633,False,1,286600000,24.8411252142586,24.4595486761727,23.7263028265633,---,-30.0441550308912,-20.7774008805006,0,9000,CISPR,2018/11/29 20:33:22,,False
634,False,1,286900000,25.2216412665047,24.7220303656258,23.9894406439461,---,-29.7927844525492,-20.5253741742289,0,9000,CISPR,2018/11/29 20:33:24,,False
635,False,1,287100000,25.2833783270516,24.7983395697274,24.076942169825,---,-29.723882655855,-20.4452800557574,0,9000,CISPR,2018/11/29 20:33:26,,False
636,False,1,287400000,25.1818921209969,24.7425229193368,24.0065304876961,---,-29.7908104173568,-20.5268028489974,0,9000,CISPR,2018/11/29 20:33:29,,False
637,False,1,287700000,25.4941250921883,24.9506375433602,24.2259671332039,---,-29.5938069044444,-20.3184773146007,0,9000,CISPR,2018/11/29 20:33:31,,False
638,False,1,288100000,25.4281460882821,24.9737546087899,24.2519070746102,---,-29.5855046538296,-20.3073521880093,0,9000,CISPR,2018/11/29 20:33:33,,False
639,False,1,288300000,25.376975739161,24.9587552191414,24.2442166449227,---,-29.6079114508854,-20.3224500251042,0,9000,CISPR,2018/11/29 20:33:36,,False
640,False,1,288600000,25.2689587713875,24.7695767523446,24.0399624945321,---,-29.8082010287934,-20.5378152866059,0,9000,CISPR,2018/11/29 20:33:38,,False
641,False,1,288900000,25.2554471136727,24.8685299994149,24.1411511542,---,-29.7203588928342,-20.447737738049,0,9000,CISPR,2018/11/29 20:33:40,,False
642,False,1,289100000,25.1940915228524,24.7857129217782,24.0521237494149,---,-29.8105833778783,-20.5441725502416,0,9000,CISPR,2018/11/29 20:33:43,,False
643,False,1,289400000,24.8999325873055,24.5164334417977,23.7772137762703,---,-30.0909739689699,-20.8301936344972,0,9000,CISPR,2018/11/29 20:33:45,,False
644,False,1,289700000,25.0812604071297,24.5236966253914,23.7856061102547,---,-30.0948218964873,-20.832912411624,0,9000,CISPR,2018/11/29 20:33:47,,False
645,False,1,289900000,24.8439480902352,24.4164425970711,23.6788937689461,---,-30.209483332215,-20.94703216034,0,9000,CISPR,2018/11/29 20:33:49,,False
646,False,1,290100000,24.7389599920907,24.2711102606453,23.5288083197274,---,-30.3622230760482,-21.1045250169661,0,9000,CISPR,2018/11/29 20:33:52,,False
647,False,1,290500000,24.4373623968758,23.9649426581063,23.224517548243,---,-30.6832054934021,-21.4236306032653,0,9000,CISPR,2018/11/29 20:33:54,,False
648,False,1,290800000,24.0472104193368,23.5846402289071,22.8354107977547,---,-31.0746190337124,-21.8238484648647,0,9000,CISPR,2018/11/29 20:33:56,,False
649,False,1,291000000,24.1559598089852,23.6950451971688,22.9451443792977,---,-30.9716214728581,-21.7215222907292,0,9000,CISPR,2018/11/29 20:33:59,,False
650,False,1,291500000,23.7174985052743,23.1924893500008,22.3912884833016,---,-31.4926958385446,-22.2938967052438,0,9000,CISPR,2018/11/29 20:34:01,,False
651,False,1,291700000,23.6052243353524,23.0312573553719,22.2201916815438,---,-31.6613352405809,-22.472400914409,0,9000,CISPR,2018/11/29 20:34:03,,False
652,False,1,291900000,23.5089337469735,22.8973233343758,22.0957486273446,---,-31.8026766689844,-22.6042513760156,0,9000,CISPR,2018/11/29 20:34:06,,False
653,False,1,292300000,23.10550662295,22.6219327093758,21.797271454493,---,-32.0928821087992,-22.917543363682,0,9000,CISPR,2018/11/29 20:34:08,,False
654,False,1,292500000,23.1211697699227,22.5324780584969,21.6744305731453,---,-32.1897441670855,-23.0477916524371,0,9000,CISPR,2018/11/29 20:34:10,,False
655,False,1,292700000,22.9216382147469,22.4022671820321,21.5319668890633,---,-32.3273624509578,-23.1976627439265,0,9000,CISPR,2018/11/29 20:34:12,,False
656,False,1,293000000,22.7262951971688,22.2723462225594,21.4064786078133,---,-32.4683945215415,-23.3342621362876,0,9000,CISPR,2018/11/29 20:34:15,,False
657,False,1,293300000,22.7199704291024,22.184104645411,21.295188629786,---,-32.5677472098011,-23.4566632254261,0,9000,CISPR,2018/11/29 20:34:17,,False
658,False,1,293500000,22.7050854803719,22.1136395575203,21.2464749457039,---,-32.6456197050991,-23.5127843169155,0,9000,CISPR,2018/11/29 20:34:19,,False
659,False,1,294000000,22.6140820624032,22.1450955511727,21.2760998846688,---,-32.6326822299653,-23.5016778964692,0,9000,CISPR,2018/11/29 20:34:22,,False
660,False,1,294300000,22.6266400458016,22.1444089056649,21.2797391058602,---,-32.6444799865842,-23.5091497863889,0,9000,CISPR,2018/11/29 20:34:24,,False
661,False,1,294900000,22.9847409369149,22.3437573553719,21.4661786200203,---,-32.4673537590994,-23.344932494451,0,9000,CISPR,2018/11/29 20:34:26,,False
662,False,1,295100000,22.9785611273446,22.4301602484383,21.54788943545,---,-32.3883582734404,-23.2706290864287,0,9000,CISPR,2018/11/29 20:34:29,,False
663,False,1,295500000,23.2337567450203,22.6301343084969,21.7707440497078,---,-32.2031990281966,-23.0625892869857,0,9000,CISPR,2018/11/29 20:34:31,,False
664,False,1,295800000,23.2448422552743,22.7299725653328,21.8813244940438,---,-32.1144718824718,-22.9631199537609,0,9000,CISPR,2018/11/29 20:34:33,,False
665,False,1,296100000,23.6121747137703,22.9861447455086,22.1697919012703,---,-31.8694108134071,-22.6857636576454,0,9000,CISPR,2018/11/29 20:34:36,,False
666,False,1,296900000,24.0221631170907,23.5756451727547,22.7808682562508,---,-31.3095400157907,-22.1043169322946,0,9000,CISPR,2018/11/29 20:34:38,,False
667,False,1,297100000,24.404205048243,23.7167126776375,22.9382931830086,---,-31.1758799183152,-21.9542994129442,0,9000,CISPR,2018/11/29 20:34:40,,False
668,False,1,297300000,24.2703702093758,23.7600247503914,22.9978482367196,---,-31.1399752529687,-21.9021517666406,0,9000,CISPR,2018/11/29 20:34:42,,False
669,False,1,297700000,24.262603485743,23.7890317083993,23.0406567694344,---,-31.1257831097758,-21.8741580487406,0,9000,CISPR,2018/11/29 20:34:45,,False
670,False,1,298100000,24.282737457911,23.7984845282235,23.046668732325,---,-31.1311451047663,-21.8829609006648,0,9000,CISPR,2018/11/29 20:34:47,,False
671,False,1,298300000,24.3190838934578,23.7824399115243,23.0160519720711,---,-31.154597128873,-21.9209850683261,0,9000,CISPR,2018/11/29 20:34:49,,False
672,False,1,298600000,24.1468884588875,23.6938855292,22.9494244696297,---,-31.2542626223083,-21.9987236818786,0,9000,CISPR,2018/11/29 20:34:52,,False
673,False,1,299000000,24.2447125555672,23.8076932074227,23.0709912420907,---,-31.1552697589005,-21.8919717242325,0,9000,CISPR,2018/11/29 20:34:54,,False
674,False,1,299200000,23.9861828924813,23.4937741400399,22.7532422186532,---,-31.4765962336907,-22.2171281550774,0,9000,CISPR,2018/11/29 20:34:56,,False
675,False,1,299400000,23.7597195746102,23.3488766791024,22.6140591742196,---,-31.6289011020356,-22.3637186069184,0,9000,CISPR,2018/11/29 20:34:59,,False
676,False,1,299600000,23.6220166327157,23.2568966986336,22.5076138617196,---,-31.7282884899117,-22.4775713268258,0,9000,CISPR,2018/11/29 20:35:01,,False
